Date,Open,High,Low,Close,Adj Close,Volume,Average,Relative to mean,% increase,Column1,Historical,,
3/30/2016,131.479996,132.729996,128.020004,128.580002,115.489861,5949000,130.375,0.529387239,1.44553576,,,,
3/31/2016,128.089996,128.380005,125.25,126.940002,114.016800,8758300,126.8150025,0.5149318814,0.2903271282,,,,
4/1/2016,126.230003,127.089996,125.110001,126.959999,114.034775,5328000,126.0999985,0.5120286101,-0.3349911692,,,,
4/4/2016,126.540001,127.970001,125.879997,126.339996,113.477890,5036500,126.924999,0.5153785218,-0.06496794496,,,,
4/5/2016,126.150002,128.589996,125.580002,127.029999,114.097656,4660100,127.084999,0.5160282013,0.07715044977,,,,
4/6/2016,127.160004,128.039993,125.75,127.93,114.906029,3998000,126.8949965,0.5152566968,-0.3471738771,,,,
4/7/2016,127,128.940002,126.559998,127,114.070717,4596300,127.75,0.5187284356,-0.4324438988,,,,
4/8/2016,128.039993,130.020004,127.610001,127.879997,114.861107,3939800,128.8150025,0.5230528745,0.01015347467,,,,
4/11/2016,128.25,129.899994,127.68,127.910004,114.888062,3611700,128.789997,0.5229513398,0.1055706773,,,,
4/12/2016,127.620003,130.380005,126.68,129.470001,116.289253,4239200,128.5300025,0.521895633,-0.8628540978,,,,
4/13/2016,130.490005,131.5,129.809998,131.139999,117.789207,3514800,130.654999,0.530524174,-0.2375386427,,,,
4/14/2016,131.5,131.949997,130.529999,130.850006,117.528740,4527600,131.239998,0.5328995604,0.04060435653,,,,
4/15/2016,130.949997,131.600006,130.679993,131.130005,117.780228,5008700,131.1399995,0.5324935169,-0.05887882432,,,,
4/18/2016,131.130005,132.25,130.320007,131.970001,118.534760,3056000,131.2850035,0.5330823051,-0.7085578679,,,,
4/19/2016,132.570007,133.850006,132.210007,132.679993,119.172432,2931000,133.0300065,0.5401678838,1.260785603,,,,
4/20/2016,128.550003,131.360001,128.490005,130.570007,117.277267,6799000,129.925003,0.5275600278,-0.6273459064,,,,
4/21/2016,130.979996,132.639999,130.300003,130.740005,117.429947,4799600,131.470001,0.5338334868,0.1238451451,,,,
4/22/2016,131.089996,131.830002,130.5,131.050003,117.708389,3858100,131.165001,0.5325950354,0.4101109647,,,,
4/25/2016,130.449997,131,129.309998,130.75,117.438934,4600100,130.154999,0.5284939257,-0.8161606207,,,,
4/26/2016,131.25,133.270004,131.059998,133.240005,119.675423,6103400,132.165001,0.5366555319,-1.118665584,,,,
4/27/2016,133.199997,137.889999,131.949997,137.080002,123.124504,6930800,134.919998,0.5478421878,-0.4832001058,,,,
4/28/2016,136.289993,137.720001,134.5,134.800003,121.076614,4938800,136.1100005,0.5526741888,0.8486452022,,,,
4/29/2016,134.419998,135.229996,132.809998,134.800003,121.076614,3716700,134.019997,0.5441877368,-0.03857512337,,,,
5/2/2016,134.380005,135,133.229996,134.009995,120.367020,3703800,134.114998,0.544573488,0.7024640777,,,,
5/3/2016,132.699997,133.309998,131.460007,132.490005,119.001793,4028700,132.3850025,0.5375488473,0.3918395422,,,,
5/4/2016,131.589996,132.309998,130.529999,130.889999,117.564690,3340500,131.4199985,0.5336304518,-0.1867822327,,,,
5/5/2016,131.729996,132.639999,131.119995,132.080002,118.633553,4199200,131.879997,0.5354982742,-0.3309316878,,,,
5/6/2016,132.110001,133.630005,131.759995,133.259995,119.693390,2466000,132.695,0.538807591,-0.04872697385,,,,
5/9/2016,132.800003,133.809998,131.820007,132.100006,118.651520,3431100,132.8150025,0.5392948608,-0.487258166,,,,
5/10/2016,133.179993,135.240005,132.789993,134.720001,121.004784,3382700,134.014999,0.5441674424,0.02030065558,,,,
5/11/2016,133.809998,134.990005,132.940002,133,120.434288,3284100,133.9650035,0.5439644359,-0.1218130696,,,,
5/12/2016,133.490005,135.039993,133.490005,134.419998,121.720139,4591300,134.264999,0.5451825666,0.3410800868,,,,
5/13/2016,133.740005,134.940002,131.910004,132.119995,119.637421,3965900,133.425003,0.5417717657,0.1806918939,,,,
5/16/2016,131.630005,134.410004,131.550003,134.139999,121.466591,3165400,132.9800035,0.5399648468,-0.09948318085,,,,
5/17/2016,133.619995,134.490005,131.960007,132.559998,120.035851,4032000,133.225006,0.5409596786,0.5948674156,,,,
5/18/2016,132.449997,133.179993,130.339996,130.990005,118.614197,4060400,131.7599945,0.5350110044,1.218148968,,,,
5/19/2016,130.240005,130.429993,127.089996,128.080002,115.979118,5061600,128.7599945,0.5228295147,0.2152042874,,,,
5/20/2016,129.130005,129.25,127.209999,127.389999,115.354317,3297700,128.2299995,0.5206774719,0.4405634707,,,,
5/23/2016,127.400002,128.410004,125.879997,127.580002,115.526375,3977700,127.1450005,0.5162718372,-0.1705402464,,,,
5/24/2016,127.760002,128.809998,126.32,127.5,115.453911,5102400,127.564999,0.5179772396,-0.4101109647,,,,
5/25/2016,128,129.779999,127.370003,128.860001,116.685417,4656700,128.575001,0.5220783493,-0.2172363629,,,,
5/26/2016,128.479996,129.899994,128.320007,129.309998,117.092911,2586300,129.1100005,0.5242507129,-0.06293729063,,,,
5/27/2016,128.960007,129.699997,128.830002,129.220001,117.011414,3043700,129.2649995,0.5248800858,0.5095927243,,,,
5/31/2016,129.880005,129.979996,126.040001,126.150002,114.231476,6894400,128.0099985,0.5197841586,0.9623372787,,,,
6/1/2016,126,126.5,124.779999,126.410004,114.466904,4679600,125.6399995,0.5101607858,-0.217236566,,,,
6/2/2016,126.650002,127.029999,125.32,126.849998,114.865326,4802100,126.1749995,0.5123331514,-0.239569297,,,,
6/3/2016,126.419998,127.580002,125.949997,127.379997,115.345253,5485600,126.7649995,0.5147288444,-1.218148968,,,,
6/6/2016,127.599998,132.080002,127.449997,131.899994,119.438217,6996200,129.7649995,0.5269103341,-1.153182444,,,,
6/7/2016,132.410004,133.389999,131.820007,131.929993,119.465370,4424000,132.605003,0.5384421585,-0.07308609573,,,,
6/8/2016,132.520004,133.529999,132.039993,133,120.434288,3883700,132.784996,0.5391730195,-0.03451686008,,,,
6/9/2016,132.100006,133.820007,131.919998,133.100006,120.524849,3811200,132.8700025,0.5395181881,0.6598337364,,,,
6/10/2016,131.759995,132.119995,130.369995,131.139999,118.749992,3828600,131.244995,0.5329198507,0.2233252806,,,,
6/13/2016,130.789993,131.509995,129.880005,129.919998,117.645294,3645000,130.695,0.5306865979,0.464925638,,,,
6/14/2016,129.630005,130.600006,128.5,130.5,118.170494,3717000,129.550003,0.5260373415,-0.5339532674,,,,
6/15/2016,130.880005,131.759995,129.970001,130.160004,117.862602,3324800,130.864998,0.5313768742,1.002941635,,,,
6/16/2016,129.320007,129.889999,126.900002,129.369995,117.147232,4066100,128.3950005,0.5213474579,-0.4080803103,,,,
6/17/2016,129.830002,129.990005,128.809998,129.820007,117.554749,6739600,129.4000015,0.525428261,-1.281086259,,,,
6/20/2016,131.360001,133.899994,131.210007,132.75,120.207901,4331900,132.5550005,0.5382391236,0.06902783245,,,,
6/21/2016,133.190002,133.279999,131.490005,131.520004,119.094109,2841100,132.385002,0.5375488452,0.00609033879,,,,
6/22/2016,132.100006,133.160004,131.580002,131.770004,119.320511,2640800,132.370003,0.5374879418,-0.515681642,,,,
6/23/2016,133.910004,134.550003,132.729996,133.550003,120.932335,4113900,133.6399995,0.5426447583,2.371330194,,,,
6/24/2016,128.139999,129.389999,126.209999,126.519997,114.566505,9707300,127.799999,0.5189314563,1.52268621,,,,
6/27/2016,125.68,125.75,122.349998,122.699997,111.107422,6169000,124.049999,0.5037045942,0.1299356869,,,,
6/28/2016,124.5,124.760002,122.699997,123.889999,112.184982,4438100,123.7299995,0.5024052373,-0.8161608237,,,,
6/29/2016,125.489998,127.32,124.160004,126.989998,114.992111,4916700,125.740002,0.5105668456,-1.110544388,,,,
6/30/2016,127.080002,129.869995,127.080002,129.869995,117.600014,4110800,128.4749985,0.5216722895,-0.5177139205,,,,
7/1/2016,129.539993,130.339996,129.160004,129.690002,117.437012,3247900,129.75,0.5268494287,0.7857066935,,,,
7/5/2016,128.429993,129,126.629997,126.970001,114.973999,4829400,127.8149985,0.5189923617,0.8851882501,,,,
7/6/2016,127.25,127.309998,123.959999,126.959999,114.964935,3981700,125.6349985,0.5101404792,-0.6415590656,,,,
7/7/2016,126.919998,128.169998,126.260002,127.169998,115.155098,3049400,127.215,0.5165560699,-0.7491638486,,,,
7/8/2016,128.600006,130.460007,127.660004,130.089996,117.799225,3597800,129.0600055,0.5240477084,-1.203935606,,,,
7/11/2016,130.839996,133.25,130.800003,132.039993,119.564995,3929900,132.0250015,0.5360870644,0.1461780792,,,,
7/12/2016,132.800003,133,130.330002,130.809998,118.451187,4318400,131.665001,0.5346252836,0.5217754322,,,,
7/13/2016,131.279999,131.389999,129.369995,130.110001,117.817329,3061400,130.379997,0.5294075293,-0.2761139691,,,,
7/14/2016,131.630005,131.919998,130.199997,131.550003,119.121284,3984100,131.0599975,0.532168669,-0.4222920483,,,,
7/15/2016,131.800003,132.75,131.449997,132.389999,119.881912,2944900,132.0999985,0.5363915895,-0.3329605149,,,,
7/18/2016,132.380005,133.889999,131.949997,133.429993,120.823662,3338400,132.919998,0.5397211946,-0.5400468546,,,,
7/19/2016,132.910004,135.669998,132.830002,134.660004,121.937447,3390000,134.25,0.5451216632,-0.1461750338,,,,
7/20/2016,134.550003,135.179993,134.039993,134.720001,121.991806,2669400,134.609993,0.5465834135,0.2456582147,,,,
7/21/2016,134.759995,134.979996,133.029999,133.529999,120.914215,2814100,134.0049975,0.5441268314,0.8019446192,,,,
7/22/2016,131.75,133.490005,130.570007,133.470001,120.859871,4844900,132.030006,0.5361073852,-0.3288994093,,,,
7/25/2016,133.179993,133.300003,132.380005,132.940002,120.379951,3078600,132.840004,0.5393963793,-0.3654422541,,,,
7/26/2016,132.899994,134.970001,132.509995,134.850006,122.109505,4667300,133.739998,0.5430508018,-1.559232303,,,,
7/27/2016,136.139999,139.449997,135.710007,135.960007,123.114632,5661700,137.580002,0.5586431249,1.370417589,,,,
7/28/2016,135.399994,135.860001,132.550003,133.009995,120.443314,5142400,134.205002,0.544938949,0.4689869466,,,,
7/29/2016,133.050003,133.800003,132.300003,133.660004,121.031937,3559100,133.050003,0.5402490795,-0.1685079679,,,,
8/1/2016,133.210007,134.229996,132.699997,133.210007,120.624443,3067300,133.4649965,0.5419341592,0.4425927039,,,,
8/2/2016,132.949997,133.399994,131.350006,131.600006,119.166565,3156800,132.375,0.5375082321,0.1380585072,,,,
8/3/2016,131.770004,132.449997,131.619995,131.869995,119.411064,2359300,132.034996,0.5361276471,0.1136902492,,,,
8/4/2016,132,132.550003,130.960007,131.210007,118.813408,3008500,131.755005,0.5349907446,0.012184129,,,,
8/5/2016,132.210007,132.440002,131.009995,131.729996,119.284264,3119500,131.7249985,0.5348689033,-0.253781035,,,,
8/8/2016,132.139999,132.949997,131.75,132.190002,119.700829,2443800,132.3499985,0.5374067136,-0.1055737227,,,,
8/9/2016,132.729996,132.990005,132.229996,132.619995,120.090187,3013900,132.6100005,0.5384624509,-0.004061511684,,,,
8/10/2016,132.100006,133.529999,131.710007,132.279999,120.774956,2642200,132.620003,0.538503066,-0.1258743782,,,,
8/11/2016,132.850006,133.559998,132.300003,133,121.432304,2275700,132.9300005,0.5397618098,-0.1116642645,,,,
8/12/2016,132.899994,133.779999,132.630005,133.100006,121.523628,2522600,133.205002,0.5408784524,-0.4344729289,,,,
8/15/2016,133.699997,135,133.550003,134.660004,122.947960,2812600,134.2750015,0.5452231817,-0.01218108363,,,,
8/16/2016,134.149994,135.210007,133.399994,135,123.258377,2759200,134.3050005,0.5453449925,-0.09948318085,,,,
8/17/2016,134.850006,134.990005,134.110001,134.720001,123.002754,2854600,134.550003,0.5463398243,-0.2822045109,,,,
8/18/2016,134.720001,135.960007,134.529999,135,123.258377,2030800,135.245003,0.5491618695,0.3349929965,,,,
8/19/2016,134.5,135,133.839996,134.440002,122.747070,1922600,134.419998,0.5458119395,-0.1360262287,,,,
8/22/2016,134.300003,135.669998,133.839996,134.990005,123.249245,2520500,134.754997,0.5471722018,-0.101512414,,,,
8/23/2016,135.320007,136.369995,133.639999,134.139999,122.473175,3481900,135.004997,0.5481873259,0.464925435,,,,
8/24/2016,134.009995,134.649994,133.070007,133.289993,121.697105,2135900,133.8600005,0.5435380716,0.406049656,,,,
8/25/2016,133.300003,133.300003,132.419998,132.979996,121.414063,1921400,132.8600005,0.539477575,-0.03654609324,,,,
8/26/2016,133.5,134.080002,131.820007,132.229996,120.729301,1973700,132.9500045,0.5398430359,0,,,,
8/29/2016,132.720001,133.580002,132.320007,132.899994,121.341034,2380000,132.9500045,0.5398430359,0.3613870362,,,,
8/30/2016,133.190002,133.440002,130.679993,130.809998,119.432808,3437300,132.0599975,0.5362291656,0.8425518181,,,,
8/31/2016,130.830002,130.830002,129.139999,129.449997,118.191093,3639200,129.9850005,0.5278036474,0.3207794313,,,,
9/1/2016,130.029999,130.029999,128.360001,129.899994,118.601959,2807200,129.195,0.5245958531,-0.8425548634,,,,
9/2/2016,130.889999,131.960007,130.580002,131.160004,119.752380,2631000,131.2700045,0.5330214017,-0.3492027042,,,,
9/6/2016,131.630005,132.990005,131.270004,132.990005,121.423187,4151800,132.1300045,0.5365134288,-0.1664789378,,,,
9/7/2016,132.479996,133.080002,132,132.639999,121.103653,2198700,132.540001,0.5381782181,0.1339969956,,,,
9/8/2016,132.320007,132.910004,131.509995,132.899994,121.341034,2618300,132.2099995,0.5368382482,0.8039768977,,,,
9/9/2016,131.940002,131.940002,128.520004,128.529999,117.351112,4892900,130.230003,0.5287984792,0.7044991985,,,,
9/12/2016,126.879997,130.679993,126.309998,130.119995,118.802826,6381100,128.4949955,0.5217534872,-0.2619036523,,,,
9/13/2016,129.220001,130.020004,128.259995,128.759995,117.561111,4552400,129.1399995,0.5243725237,0.3309314848,,,,
9/14/2016,128.910004,129.309998,127.339996,127.669998,116.565903,3955400,128.324997,0.5210632089,0.2537779896,,,,
9/15/2016,127.57,128.460007,126.940002,127.769997,116.657204,3462400,127.7000045,0.518525429,0.2740863602,,,,
9/16/2016,127.709999,127.709999,126.339996,126.699997,115.680275,8035600,127.0249975,0.5157845654,-0.3085987537,,,,
9/19/2016,127.5,128.300003,127.269997,127.480003,116.392441,3168100,127.785,0.5188705529,-0.101512414,,,,
9/20/2016,127.949997,128.5,127.57,127.790001,116.675476,2639300,128.035,0.5198856771,-0.5562876227,,,,
9/21/2016,128.179993,130.630005,128.179993,130.559998,119.204552,3227800,129.404999,0.5254485533,-0.9826393554,,,,
9/22/2016,131.449997,132.479996,131.169998,131.869995,120.400620,3253100,131.824997,0.5352749469,0.07105990795,,,,
9/23/2016,131.25,132.289993,131.009995,131.779999,120.318436,2330700,131.649994,0.5345643478,0.261900607,,,,
9/26/2016,131.070007,131.580002,130.429993,130.570007,119.213669,2219900,131.0049975,0.5319453417,0.08323794621,,,,
9/27/2016,130.289993,131.740005,129.860001,131.320007,119.898453,1939000,130.800003,0.5311129622,-0.2740816906,,,,
9/28/2016,131.589996,132.360001,130.589996,132.229996,120.729301,1773000,131.4749985,0.5338537791,-0.1035416472,,,,
9/29/2016,131.800003,132.779999,130.679993,131.029999,119.633667,2199400,131.729996,0.5348891956,-0.08933437574,,,,
9/30/2016,132.089996,132.630005,131.270004,131.740005,120.281921,3118900,131.9500045,0.5357825394,0.0893315334,,,,
10/3/2016,131.279999,132.720001,130.740005,132.380005,120.866249,2439400,131.730003,0.534889224,-0.2964146247,,,,
10/4/2016,132.770004,133.229996,131.690002,132.25,120.747566,2829200,132.459999,0.5378533703,-0.5136526118,,,,
10/5/2016,132.929993,134.899994,132.550003,134.660004,122.947960,3137500,133.7249985,0.5429898964,-0.2497197263,,,,
10/6/2016,134.830002,135,133.679993,134.419998,122.728813,3614900,134.3399965,0.5454870937,0.3004759333,,,,
10/7/2016,133.929993,134.660004,132.539993,133.850006,122.208389,4302000,133.5999985,0.5424823343,-0.8648845491,,,,
10/10/2016,134.589996,136.869995,134.589996,135.839996,124.025322,3343300,135.7299955,0.5511311798,0.5075590246,,,,
10/11/2016,134.940002,135.690002,133.270004,133.740005,122.107979,3607300,134.480003,0.5460555896,0.3410831322,,,,
10/12/2016,133.759995,134.279999,133,133.160004,121.578415,2264200,133.6399995,0.5426447583,0.3979300841,,,,
10/13/2016,132.419998,133.929993,131.389999,133.380005,121.779297,3544200,132.659996,0.5386654574,-0.6923154756,,,,
10/14/2016,134.559998,135.25,133.479996,133.5,121.888870,2317400,134.364998,0.5455886122,0.004058263287,,,,
10/17/2016,133.5,135.380005,133.330002,134,122.345383,2435100,134.3550035,0.5455480295,-0.3958976025,,,,
10/18/2016,135.029999,135.740005,134.919998,135.100006,123.349724,2271000,135.3300015,0.5495070056,-0.3288994093,,,,
10/19/2016,135.419998,136.949997,135.330002,136.179993,124.335754,2265900,136.1399995,0.5527959997,0.03248478458,,,,
10/20/2016,135.919998,136.75,135.369995,135.839996,124.025322,2539700,136.0599975,0.5524711518,0.3410802899,,,,
10/21/2016,134.720001,136.190002,134.25,135.630005,123.833603,2205000,135.220001,0.5490603489,-0.984671837,,,,
10/24/2016,136.410004,138.880005,136.410004,137.449997,125.495300,3814200,137.6450045,0.5589070673,-0.3004757303,,,,
10/25/2016,137.529999,139.419998,137.350006,139.020004,126.928772,5209100,138.385002,0.5619118246,-1.246572241,,,,
10/26/2016,138.429993,146.190002,136.720001,145.539993,132.881668,13272000,141.4550015,0.574377547,-1.035424999,,,,
10/27/2016,145.830002,146.229996,141.779999,143.309998,130.845612,7857100,144.0049975,0.584731797,0.3735650745,,,,
10/28/2016,143.720001,144,142.169998,143.009995,130.571716,4636100,143.084999,0.5809961462,0.1360262287,,,,
10/31/2016,143.050003,143.350006,142.149994,142.429993,130.042160,3075900,142.75,0.579635884,-0.04263358968,,,,
11/1/2016,142.949997,143.899994,141.809998,142.410004,130.023911,3245000,142.854996,0.5800622198,0.456806066,,,,
11/2/2016,142,142.869995,140.589996,140.75,128.508286,2782100,141.7299955,0.5754941592,0.6517078707,,,,
11/3/2016,140.759995,140.899994,139.350006,140.020004,127.841759,2280800,140.125,0.5689770805,0.1218130696,,,,
11/4/2016,139.110001,140.850006,138.800003,139.539993,127.403542,2951500,139.8250045,0.5677589498,-1.002943056,,,,
11/7/2016,141.5,143.100006,141.490005,143.029999,130.589966,3228200,142.2950055,0.5777883803,-0.002026187783,,,,
11/8/2016,141.919998,143.309998,141.289993,142.199997,130.829178,2823800,142.2999955,0.5778086422,-0.5664408943,,,,
11/9/2016,141.600006,145.850006,141.539993,145.089996,134.519180,5494400,143.6949995,0.5834730512,-1.693226253,,,,
11/10/2016,146.509995,149.339996,146.389999,147.690002,136.929779,6508300,147.8649975,0.6004053137,0.1157223247,,,,
11/11/2016,147.119995,148.600006,146.559998,148.520004,137.699310,3585200,147.580002,0.5992480905,-0.6374977569,,,,
11/14/2016,148.210007,150.089996,148.210007,149.990005,139.062210,4490900,149.1500015,0.605623068,0.3370220266,,,,
11/15/2016,148.440002,149.449997,147.190002,148.110001,137.319183,3856600,148.3199995,0.6022528478,0.4243210784,,,,
11/16/2016,147.300003,148.410004,146.139999,146.440002,135.770874,3559700,147.2750015,0.598009637,0.4933519562,,,,
11/17/2016,146.830002,147.119995,145,145.330002,134.741730,3656100,146.0599975,0.5930761174,0.2152026632,,,,
11/18/2016,145.179993,146.600006,144.460007,146.350006,135.687424,2214400,145.5300065,0.5909240908,-0.8019472585,,,,
11/21/2016,147.210007,148.490005,146.520004,147.020004,136.308609,2825900,147.5050045,0.5989435634,-0.5339534704,,,,
11/22/2016,147.899994,149.759995,147.880005,149.520004,138.626465,3770000,148.82,0.6042830981,-0.4466540125,,,,
11/23/2016,149.610001,150.809998,149.029999,149.740005,138.830444,2857500,149.9199985,0.6087496382,0.1339971986,,,,
11/25/2016,150,150.149994,149.029999,150.039993,139.108566,962300,149.5899965,0.6074096662,0.1563270873,,,,
11/28/2016,149,150.089996,148.320007,149.770004,138.858246,4728800,149.2050015,0.6058463953,-0.5704995637,,,,
11/29/2016,149.830002,152.110001,149.110001,151.639999,140.591995,3945600,150.610001,0.611551391,-0.4913196777,,,,
11/30/2016,151.589996,153.080002,150.559998,150.559998,139.590714,3991000,151.82,0.6164645878,0.1136937007,,,,
12/1/2016,150.740005,152.690002,150.389999,152.389999,141.287384,2843900,151.5400005,0.6153276507,-0.1076029558,,,,
12/2/2016,152.449997,152.490005,151.119995,152.25,141.157562,2105600,151.805,0.6164036803,-0.4040206259,,,,
12/5/2016,153.240005,153.75,151.850006,152.160004,141.074112,2855900,152.800003,0.6204438866,0.5968936034,,,,
12/6/2016,150.839996,152.639999,150.020004,152.240005,141.148285,3476300,151.3300015,0.6144749505,-0.5522279382,,,,
12/7/2016,151.669998,154.309998,151.070007,154.139999,142.909851,2955800,152.6900025,0.6199972299,-0.9603064213,,,,
12/8/2016,154.600006,155.970001,154.139999,155.389999,144.068787,2928400,155.055,0.6296002941,-0.4446249824,,,,
12/9/2016,155.649994,156.880005,155.419998,156.490005,145.088654,2707900,156.1500015,0.6340465439,0,,,,
12/12/2016,156,158,154.300003,157.160004,145.709824,4250600,156.1500015,0.6340465439,-0.5380176214,,,,
12/13/2016,159.100006,160.070007,154.880005,156.660004,145.246277,5650400,157.475006,0.6394267202,0.8933141158,,,,
12/14/2016,156.229996,156.369995,154.179993,154.470001,143.215775,3640200,155.274994,0.630493579,0.4568028176,,,,
12/15/2016,153.929993,155.240005,153.059998,153.770004,142.566833,2889300,154.1500015,0.6259255508,-0.1705400434,,,,
12/16/2016,153.880005,156,153.139999,154.5,143.243652,5888300,154.5699995,0.6276309513,-0.6151680712,,,,
12/19/2016,155.160004,157.100006,155.070007,156.179993,144.801239,3002800,156.0850065,0.633782632,-0.3390480113,,,,
12/20/2016,156.960007,157.889999,155.949997,156.389999,144.995926,2270100,156.919998,0.6371731121,-0.2659621186,,,,
12/21/2016,156.690002,158.5,156.649994,157.479996,146.006485,2326000,157.574997,0.6398327333,-0.01827446779,,,,
12/22/2016,158.5,158.990005,156.25,157.460007,145.987976,3958500,157.6200025,0.640015478,0.09339263903,,,,
12/23/2016,158.270004,158.270004,156.509995,157.809998,146.312485,2135800,157.3899995,0.6390815516,-0.1238453481,,,,
12/27/2016,158.410004,158.479996,156.910004,157.479996,146.006485,1858700,157.695,0.640320005,0.4121401978,,,,
12/28/2016,157.119995,157.350006,156.009995,156.100006,144.727097,1810400,156.6800005,0.6361986031,0.2943853915,,,,
12/29/2016,156,156.75,155.160004,155.690002,144.346939,1804000,155.955002,0.6332547491,0.03248478458,,,,
12/30/2016,156.490005,156.789993,154.960007,155.679993,144.337631,2027700,155.875,0.6329299013,-0.121816115,,,,
1/3/2017,156.300003,157.139999,155.210007,156.970001,145.533676,3426100,156.175003,0.6341480625,-0.952184007,,,,
1/4/2017,157.809998,159.229996,157.809998,158.619995,147.063477,3189800,158.519997,0.6436699025,-0.01218088061,,,,
1/5/2017,158.410004,159.699997,157.399994,158.710007,147.146927,2796000,158.5499955,0.6437917113,-0.0913636089,,,,
1/6/2017,158.979996,159.660004,157.889999,159.100006,147.508514,2426000,158.7750015,0.6447053474,0.02842347592,,,,
1/9/2017,159,159.240005,158.169998,158.320007,146.785309,2839400,158.7050015,0.6444211127,-0.223328529,,,,
1/10/2017,158.960007,159.940002,158.570007,159.070007,147.480667,2988300,159.2550045,0.6466543979,0.1076057982,,,,
1/11/2017,159.539993,159.699997,158.279999,159.399994,147.786606,2416500,158.989998,0.64557834,0.4365021621,,,,
1/12/2017,159.149994,159.160004,156.669998,158.289993,146.757492,3020500,157.915001,0.6412133183,-0.4243210784,,,,
1/13/2017,158.740005,159.580002,158.339996,158.830002,147.258148,2435400,158.959999,0.6454565291,0.3349927934,,,,
1/17/2017,158.199997,159.039993,157.229996,157.669998,146.182678,2758800,158.1349945,0.6421066012,0.09541882681,,,,
1/18/2017,157.550003,159.050003,156.75,158.320007,146.785309,2087000,157.9000015,0.6411524129,-0.4019883473,,,,
1/19/2017,158.869995,159.869995,157.910004,159,147.415741,3144000,158.8899995,0.6451722964,-0.152268621,,,,
1/20/2017,159.809998,160.300003,158.229996,159.529999,147.907181,3384500,159.2649995,0.6466949826,0.3532644189,,,,
1/23/2017,158.940002,159.5,157.289993,157.839996,146.340286,3931200,158.3949965,0.6431623384,-0.4019883473,,,,
1/24/2017,158.580002,160.929993,157.839996,160.550003,148.852844,3927500,159.3849945,0.6471822219,-2.663687774,,,,
1/25/2017,163.589996,168.649994,163.240005,167.360001,155.166687,7480000,165.9449995,0.6738190996,-1.088213281,,,,
1/26/2017,167.25,170,167.25,169.119995,156.798447,5436800,168.625,0.6847012324,0.08933133037,,,,
1/27/2017,169.210007,169.800003,167.009995,167.699997,155.481918,4883200,168.404999,0.6838079191,1.421170954,,,,
1/30/2017,165.919998,165.990005,163.820007,165.570007,153.507095,5456300,164.905006,0.6695962096,0.3025080089,,,,
1/31/2017,164.960007,165.100006,163.220001,163.419998,151.513748,5350700,164.1600035,0.6665711295,-0.1238423027,,,,
2/1/2017,164.25,165.809998,163.119995,163.970001,152.023697,3138000,164.4649965,0.6678095525,0.8405197426,,,,
2/2/2017,163.220001,163.970001,160.820007,162.259995,150.438248,3791700,162.395004,0.6594043551,-0.2192643779,,,,
2/3/2017,162.990005,163.559998,162.309998,162.399994,150.568100,2981700,162.934998,0.6615969989,-0.1197868818,,,,
2/6/2017,162.419998,164.080002,162.380005,163.979996,152.032944,3110500,163.2300035,0.6627948677,-1.183631905,,,,
2/7/2017,165,167.419998,164.869995,166.5,154.369339,4243200,166.1449965,0.6746311868,0.6821605797,,,,
2/8/2017,165,165.240005,163.690002,163.809998,153.181747,3041600,164.4650035,0.667809581,-0.04466282284,,,,
2/9/2017,164.669998,165.089996,164.059998,164.279999,153.621246,3451100,164.574997,0.6682562092,-0.3593547577,,,,
2/10/2017,165.25,166.449997,164.470001,166.229996,155.444748,2689700,165.459999,0.6718497568,-0.9136147714,,,,
2/13/2017,166.449997,169.070007,166.350006,168.029999,157.127945,3765000,167.7100065,0.6809859045,-0.1218130696,,,,
2/14/2017,167.699997,168.800003,167.220001,168.5,157.567429,2580300,168.010002,0.6822040352,-0.4628964048,,,,
2/15/2017,168.419998,169.949997,168.350006,169.300003,158.315536,4033200,169.1500015,0.6868329992,-0.2558102682,,,,
2/16/2017,169.740005,170.809998,168.75,170.809998,159.727570,3070100,169.779999,0.6893911019,-0.8303707344,,,,
2/17/2017,170.410004,173.25,170.399994,172.710007,161.504318,4982900,171.824997,0.6976948093,-1.258753325,,,,
2/21/2017,173.919998,176.169998,173.679993,175.559998,164.169403,4231700,174.9249955,0.7102823425,0.01827142242,,,,
2/22/2017,174.979996,175.75,174.009995,175.360001,163.982346,2832100,174.8799975,0.7100996283,-0.5968934004,,,,
2/23/2017,175.970001,177,175.699997,176.860001,165.385056,3502600,176.3499985,0.7160685623,-0.4466570579,,,,
2/24/2017,176.75,178.800003,176.100006,177.440002,165.927414,4197200,177.4500045,0.7205351329,-0.5136526118,,,,
2/27/2017,178,179.880005,177.550003,179.429993,167.788315,2892600,178.715004,0.725671659,-0.8466100814,,,,
2/28/2017,180.339996,181.929993,179.669998,180.229996,168.536362,4785100,180.7999955,0.7341377598,-1.019188494,,,,
3/1/2017,181.850006,184.800003,181.820007,183.910004,171.977646,5461800,183.310005,0.7443296447,-0.4182307396,,,,
3/2/2017,184,185.710007,182.970001,182.990005,171.117355,4909000,184.340004,0.7485119521,0.7410424494,,,,
3/3/2017,182.990005,183.580002,181.449997,182.179993,170.359848,3917500,182.5149995,0.7411015276,0.4669577135,,,,
3/6/2017,181.399994,182.300003,180.429993,180.929993,169.190948,4244000,181.364998,0.7364319505,-0.1482071093,,,,
